clee,id,nombre,razon_social,clase_actividad,estrato,tipo_vialidad,calle,num_exterior,num_interior,colonia,cp,ubicacion,telefono,correo_e,sitio_internet,tipo,longitud,latitud,tipo_corredor_industrial,nom_corredor_industrial,numero_local,ageb,manzana,clase_actividad_id,edificio_piso,sector_actividad_id,subsector_actividad_id,rama_actividad_id,subrama_actividad_id,edificio,tipo_asentamiento,fecha_alta,areageo,ubicacion caps,municipio,estado
19038461212000111000000000U7,3043751,DEPOSITO SERVICAR PEÑA,,Comercio al por menor de cerveza,0 a 5 personas,AVENIDA,FIDEL VELAZQUEZ,100,,U HAB ANTONIO I VILLARREAL 1 2 Y 3,67544,"MONTEMORELOS, Montemorelos, NUEVO LEÓN   ",,,,Fijo,-99.80790853,25.18821105,,,,642,12,461212,,46,461,4612,46121,,COLONIA,2010-07,190380001,MONTEMORELOS, Montemorelos, NUEVO LEÓN   
19031461212003761000000000U1,8745449,DEPOSITO SHERIF,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,SANTA EUGENIA,0,0,AGROPECUARIA LA MAESTRANZA,67280,"JARDINES DE LA SILLA (JARDINES), Juárez, NUEVO LEÓN   ",,,,Fijo,-100.1700615,25.6164242,,,,1226,17,461212,,46,461,4612,46121,,COLONIA,2019-11,190310045,JARDINES DE LA SILLA (JARDINES), Juárez, NUEVO LEÓN   
19039461212010261000000000U6,7563524,DEPOSITO SHOCKER,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,SANTA CLARA,1609,,MARIA LEIJA BRIONES,64103,"MONTERREY, Monterrey, NUEVO LEÓN   ",8118668723,,,Fijo,-100.3992465,25.79189506,,,,4958,11,461212,,46,461,4612,46121,,COLONIA,2019-11,190390001,MONTERREY, Monterrey, NUEVO LEÓN   
19048461110004001010000000U1,2937842,DEPOSITO SIERRA DE PICACHOS,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,SIERRA DE PICACHOS,1127,,SANTA CATARINA,66367,"CIUDAD SANTA CATARINA, Santa Catarina, NUEVO LEÓN   ",8180324821,,,Fijo,-100.4928128,25.69293348,,,,112A,24,461212,,46,461,4612,46121,,RESIDENCIAL,2010-07,190480001,CIUDAD SANTA CATARINA, Santa Catarina, NUEVO LEÓN   
19038461212000881000000000U5,3000018,DEPOSITO SIIS LIBERTAD,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,LACUNZA,,,DEL MAESTRO,67510,"MONTEMORELOS, Montemorelos, NUEVO LEÓN   ",,,,Fijo,-99.83524097,25.19561363,,,,318,3,461212,,46,461,4612,46121,,BARRIO,2014-12,190380001,MONTEMORELOS, Montemorelos, NUEVO LEÓN   
19039461110005641010000000U2,3011169,DEPOSITO SILVA,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,RAMON CORRAL,1223,,NIÑO ARTILLERO,64290,"MONTERREY, Monterrey, NUEVO LEÓN   ",8183311464,,,Fijo,-100.3260989,25.70915501,,,,762,26,461212,,46,461,4612,46121,,COLONIA,2010-07,190390001,MONTERREY, Monterrey, NUEVO LEÓN   
19049461110000181010000000U3,3028710,DEPOSITO SILVA,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,JESUS ROCHA,,,LA CIENEGUILLA,67328,"SANTIAGO, Santiago, NUEVO LEÓN   ",8122853722,,,Fijo,-100.1496862,25.375165,,,,491,7,461212,,46,461,4612,46121,,COLONIA,2010-07,190490001,SANTIAGO, Santiago, NUEVO LEÓN   
19048461212001871000000000U4,3014914,DEPOSITO SIN FRONTERA,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,SAN JUAN DEL ESTADO,,,SAN GILBERTO,66369,"CIUDAD SANTA CATARINA, Santa Catarina, NUEVO LEÓN   ",,,,Fijo,-100.458343,25.70180311,,,,1223,17,461212,,46,461,4612,46121,,COLONIA,2010-07,190480001,CIUDAD SANTA CATARINA, Santa Catarina, NUEVO LEÓN   
19008461212000201000000000U9,7317424,DEPOSITO SIN NOMBRE,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,BENITO JUAREZ,,,CENTRO,65150,"BUSTAMANTE, Bustamante, NUEVO LEÓN   ",,,,Fijo,-100.5024968,26.52829434,,,,94,38,461212,,46,461,4612,46121,,COLONIA,2019-11,190080001,BUSTAMANTE, Bustamante, NUEVO LEÓN   
19014461110001231010000000U9,3002414,DEPOSITO SIN NOMBRE,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,FRANCISCO I. MADERO,4,,DR. ARROYO CENTRO,67901,"DOCTOR ARROYO, Doctor Arroyo, NUEVO LEÓN   ",,,,Fijo,-100.1768749,23.66829881,,,,566,29,461212,,46,461,4612,46121,,COLONIA,2014-12,190140001,DOCTOR ARROYO, Doctor Arroyo, NUEVO LEÓN   
19018461110018911000000000U8,7318864,DEPOSITO SIN NOMBRE,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,CORONEL JESUS FERNANDEZ,0,0,EMILIANO ZAPATA,66005,"GARCÍA, García, NUEVO LEÓN   ",,,,Fijo,-100.5874097,25.79807986,,,,118,45,461212,,46,461,4612,46121,,COLONIA,2019-11,190180001,GARCÍA, García, NUEVO LEÓN   
19018461212003151000000000U2,8269172,DEPOSITO SIN NOMBRE,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,TOPACIO,186,,SAN JOSE PRIMER SECTOR,66000,"GARCÍA, García, NUEVO LEÓN   ",,,,Fijo,-100.6012041,25.79293697,,,,565,2,461212,,46,461,4612,46121,,COLONIA,2019-11,190180001,GARCÍA, García, NUEVO LEÓN   
19018461212003091000000000U0,8812902,DEPOSITO SIN NOMBRE,DEPOSITO SIN NOMBRE ,Comercio al por menor de cerveza,0 a 5 personas,CALLE,MEZQUITE,118,,LOS NOGALES,66003,"GARCÍA, García, NUEVO LEÓN   ",,,,Fijo,-100.5724453,25.80618799,,,,146A,11,461212,,46,461,4612,46121,,FRACCIONAMIENTO,2019-11,190180001,GARCÍA, García, NUEVO LEÓN   
19018722412000041000000000U9,8732556,DEPOSITO SIN NOMBRE,,Comercio al por menor de cerveza,0 a 5 personas,CARRETERA,LOCALIDAD 800,,,VALLE DE LINCOLN,66023,"RANCHO DE ENMEDIO (LAS MITRAS), García, NUEVO LEÓN   ",8116987154,,,Fijo,-100.4762317,25.79250222,,,,48,800,461212,,46,461,4612,46121,,COLONIA,2019-11,190180064,RANCHO DE ENMEDIO (LAS MITRAS), García, NUEVO LEÓN   
19026461212006381000000000U5,7663620,DEPOSITO SIN NOMBRE,,Comercio al por menor de cerveza,0 a 5 personas,AVENIDA,ELOY CAVAZOS,0,0,ALMAGUER,67180,"GUADALUPE, Guadalupe, NUEVO LEÓN   ",8117410017,,,Fijo,-100.2207161,25.65711673,,,,798,20,461212,,46,461,4612,46121,,COLONIA,2019-11,190260001,GUADALUPE, Guadalupe, NUEVO LEÓN   
19026461212000371000000000U2,3006710,DEPOSITO SIN NOMBRE,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,ISLA DE REVILLAGIGEDO,243,,VALLES DE GUADALUPE,67170,"GUADALUPE, Guadalupe, NUEVO LEÓN   ",,,,Fijo,-100.1768202,25.66135475,,,,1122,10,461212,,46,461,4612,46121,,COLONIA,2010-07,190260001,GUADALUPE, Guadalupe, NUEVO LEÓN   
19026461212006901000000000U0,9163251,DEPOSITO SIN NOMBRE,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,LUIS IX,5413,,VALLE DE LOS REYES,67190,"GUADALUPE, Guadalupe, NUEVO LEÓN   ",,,,Fijo,-100.2064901,25.65780908,,,,1601,18,461212,,46,461,4612,46121,,COLONIA,2019-11,190260001,GUADALUPE, Guadalupe, NUEVO LEÓN   
19030461212000081000000000U9,8261392,DEPOSITO SIN NOMBRE,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,ABASOLO,3,,CENTRO,67830,"ITURBIDE, Iturbide, NUEVO LEÓN   ",,,,Fijo,-99.9039701,24.72796619,,,,95,1,461212,,46,461,4612,46121,,COLONIA,2019-11,190300001,ITURBIDE, Iturbide, NUEVO LEÓN   
19031461212003851000000000U0,8745762,DEPOSITO SIN NOMBRE,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,JESUS GARCIA,200,,HEROES DE NACOZARI,67288,"JARDINES DE LA SILLA (JARDINES), Juárez, NUEVO LEÓN   ",,,,Fijo,-100.1834326,25.63485676,,,,92,19,461212,,46,461,4612,46121,,COLONIA,2019-11,190310045,JARDINES DE LA SILLA (JARDINES), Juárez, NUEVO LEÓN   
19031461212000781000000000U2,3017682,DEPOSITO SIN NOMBRE,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,9 DE AGOSTO,347,,SALVADOR CHAVEZ,67250,"JARDINES DE LA SILLA (JARDINES), Juárez, NUEVO LEÓN   ",,,,Fijo,-100.1789662,25.62390926,,,,266,18,461212,,46,461,4612,46121,,COLONIA,2010-07,190310045,JARDINES DE LA SILLA (JARDINES), Juárez, NUEVO LEÓN   
19031461212003191000000000U1,8524147,DEPOSITO SIN NOMBRE,,Comercio al por menor de cerveza,0 a 5 personas,AVENIDA,COAHUILA,,,ACUEDUCTO,67288,"JARDINES DE LA SILLA (JARDINES), Juárez, NUEVO LEÓN   ",,,,Fijo,-100.1756419,25.64166508,,,,641,2,461212,,46,461,4612,46121,,SECCION,2019-11,190310045,JARDINES DE LA SILLA (JARDINES), Juárez, NUEVO LEÓN   
19039461212009691000000000U7,8441230,DEPOSITO SIN NOMBRE,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,PRIVADA DURAZNO,3120,,MODERNA,64530,"MONTERREY, Monterrey, NUEVO LEÓN   ",,,,Fijo,-100.2838184,25.70162306,,,,1050,12,461212,,46,461,4612,46121,,COLONIA,2019-11,190390001,MONTERREY, Monterrey, NUEVO LEÓN   
19039461110013881010000000U4,3034547,DEPOSITO SIN NOMBRE,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,2 DE ABRIL-JESUS DIONISIO GONZALEZ,,,INDEPENDENCIA,64720,"MONTERREY, Monterrey, NUEVO LEÓN   ",81819053090,,,Fijo,-100.3092169,25.65849257,,,,1987,21,461212,,46,461,4612,46121,,COLONIA,2010-07,190390001,MONTERREY, Monterrey, NUEVO LEÓN   
19039461212009011000000000U8,8667488,DEPOSITO SIN NOMBRE,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,DECRETO PRESIDENCIAL,6800,,PLUTARCO ELIAS CALLES,64108,"MONTERREY, Monterrey, NUEVO LEÓN   ",,,,Fijo,-100.3848704,25.74968144,,,,3362,20,461212,,46,461,4612,46121,,COLONIA,2019-11,190390001,MONTERREY, Monterrey, NUEVO LEÓN   
19039461212010341000000000U6,8745464,DEPOSITO SIN NOMBRE,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,PROPILENO,,,LAS PEDRERAS,64235,"MONTERREY, Monterrey, NUEVO LEÓN   ",,,,Fijo,-100.3461506,25.75001307,,,,4040,22,461212,,46,461,4612,46121,,COLONIA,2019-11,190390001,MONTERREY, Monterrey, NUEVO LEÓN   
19039461212009811000000000U1,7636774,DEPOSITO SIN NOMBRE,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,MINERIA,,,TIERRA Y LIBERTAD,64249,"MONTERREY, Monterrey, NUEVO LEÓN   ",,,,Fijo,-100.3414008,25.74756628,,,,4055,49,461212,,46,461,4612,46121,,COLONIA,2019-11,190390001,MONTERREY, Monterrey, NUEVO LEÓN   
19044461212000531000000000U4,8759797,DEPOSITO SIN NOMBRE,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,CECILIO DE LA GARZA,,,PABLO SANTOS,65210,"CIUDAD SABINAS HIDALGO, Sabinas Hidalgo, NUEVO LEÓN   ",,,,Fijo,-100.1715318,26.50950887,,,,508,20,461212,,46,461,4612,46121,,COLONIA,2019-11,190440001,CIUDAD SABINAS HIDALGO, Sabinas Hidalgo, NUEVO LEÓN   
19044461212000651000000000U0,7318034,DEPOSITO SIN NOMBRE,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,REGULES,,,EL DOLLAR,65320,"CIUDAD SABINAS HIDALGO, Sabinas Hidalgo, NUEVO LEÓN   ",8241004160,,,Fijo,-100.1811749,26.50823092,,,,512,13,461212,,46,461,4612,46121,,BARRIO,2019-11,190440001,CIUDAD SABINAS HIDALGO, Sabinas Hidalgo, NUEVO LEÓN   
19006461212005161000000000U4,8369484,DEPOSITO SIX,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,JORDANIA,665,,PARADOS DE LA CIIENEGUITA,66636,"CIUDAD APODACA, Apodaca, NUEVO LEÓN   ",8124490633,,,Fijo,-100.2549872,25.78333451,,,,719,8,461212,,46,461,4612,46121,,COLONIA,2019-11,190060001,CIUDAD APODACA, Apodaca, NUEVO LEÓN   
19014461212000291000000000U8,3002433,DEPOSITO SIX,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,FRANCISCO I. MADERO,,,CUARTO SECTOR,67901,"DOCTOR ARROYO, Doctor Arroyo, NUEVO LEÓN   ",,,,Fijo,-100.1747021,23.6730432,,,,532,32,461212,,46,461,4612,46121,,COLONIA,2014-12,190140001,DOCTOR ARROYO, Doctor Arroyo, NUEVO LEÓN   
19018461110003781010000000U2,2922286,DEPOSITO SIX,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,SOR JUANA INES DE LA CRUZ,,,SOBREVILLA,66000,"GARCÍA, García, NUEVO LEÓN   ",8182834892,,,Fijo,-100.5975051,25.7966343,,,,279,19,461212,,46,461,4612,46121,,COLONIA,2010-07,190180001,GARCÍA, García, NUEVO LEÓN   
19026461212004891000000000U5,6214992,DEPOSITO SIX,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,SAN FELIX,5403,,CONDOCASA LINDA VISTA,67128,"GUADALUPE, Guadalupe, NUEVO LEÓN   ",,,,Fijo,-100.2396423,25.69740006,,,,1315,15,461212,,46,461,4612,46121,,COLONIA,2014-12,190260001,GUADALUPE, Guadalupe, NUEVO LEÓN   
19026461212007931000000000U6,9311957,DEPOSITO SIX,,Comercio al por menor de cerveza,0 a 5 personas,AVENIDA,JARDINES DEL RIO,,,JARDINES DEL RIO,67115,"GUADALUPE, Guadalupe, NUEVO LEÓN   ",8116910433,,,Fijo,-100.1848131,25.70093338,,,,1921,16,461212,,46,461,4612,46121,,COLONIA,2020-11,190260001,GUADALUPE, Guadalupe, NUEVO LEÓN   
19039461212008641000000000U3,7786190,DEPOSITO SIX,,Comercio al por menor de cerveza,0 a 5 personas,AVENIDA,LAS ROCAS,,,SAN BERNABE,64100,"MONTERREY, Monterrey, NUEVO LEÓN   ",2281824374,,,Fijo,-100.3786921,25.75765632,,,,29,29,461212,,46,461,4612,46121,,COLONIA,2019-11,190390001,MONTERREY, Monterrey, NUEVO LEÓN   
19039461212002051000000000U1,2935632,DEPOSITO SIX,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,JURICA,0,0,LOMAS DE ANAHUAC,64260,"MONTERREY, Monterrey, NUEVO LEÓN   ",,,,Fijo,-100.3196632,25.73283281,,,,349,14,461212,,46,461,4612,46121,,COLONIA,2010-07,190390001,MONTERREY, Monterrey, NUEVO LEÓN   
19039461212003311000000000U8,2916538,DEPOSITO SIX,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,MODESTO ARREOLA,1655,0,CENTRO DE MONTERREY,64000,"MONTERREY, Monterrey, NUEVO LEÓN   ",,,,Fijo,-100.3295795,25.67703624,,,,1667,25,461212,,46,461,4612,46121,,COLONIA,2010-07,190390001,MONTERREY, Monterrey, NUEVO LEÓN   
19046461110006921010000000U2,3025757,DEPOSITO SIX,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,DOCTOR AGUSTIN GARZA,,,CONSTITUYENTES DEL 17,66410,"SAN NICOLÁS DE LOS GARZA, San Nicolás de los Garza, NUEVO LEÓN   ",8183134032,,,Fijo,-100.270081,25.76241339,,,,856,12,461212,,46,461,4612,46121,,COLONIA,2010-07,190460001,SAN NICOLÁS DE LOS GARZA, San Nicolás de los Garza, NUEVO LEÓN   
19018461212003291000000000U6,8971960,DEPOSITO SIX ARCO,CONTROLADORA DE NEGOCIO SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,AVENIDA,HACIENDA DEL SOL,531,,VILLAS DEL ALCALI,66003,"GARCÍA, García, NUEVO LEÓN   ",8128771059,,,Fijo,-100.5619823,25.79046846,,,,1347,28,461212,,46,461,4612,46121,,FRACCIONAMIENTO,2019-11,190180001,GARCÍA, García, NUEVO LEÓN   
19039461110033031010000000U2,3040165,DEPOSITO SIX BORREGO,DEPOSITO SIX BORREGO ,Comercio al por menor de cerveza,0 a 5 personas,AVENIDA,RICARDO COVARRUBIAS,3317,,ESTADIO,64830,"MONTERREY, Monterrey, NUEVO LEÓN   ",,LEMALEJANDROGC@GMAIL.COM,,Fijo,-100.2803269,25.65235405,,,,4661,37,461212,,46,461,4612,46121,,COLONIA,2010-07,190390001,MONTERREY, Monterrey, NUEVO LEÓN   
19038461212000811000000000U2,3043628,DEPOSITO SIX EMPACADORA,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,EMPACADORA,,,LERDO DE TEJADA,67530,"MONTEMORELOS, Montemorelos, NUEVO LEÓN   ",8262635753,,,Fijo,-99.81516967,25.18574957,,,,360,17,461212,,46,461,4612,46121,,BARRIO,2010-07,190380001,MONTEMORELOS, Montemorelos, NUEVO LEÓN   
19018461212000281010000000U0,2922326,DEPÓSITO SIX FICUS,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,EBANOS,,,LAS ARBOLEDAS,66004,"GARCÍA, García, NUEVO LEÓN   ",,,,Fijo,-100.5871738,25.78570957,,,,442,15,461212,,46,461,4612,46121,,COLONIA,2010-07,190180001,GARCÍA, García, NUEVO LEÓN   
19048461212000131000000000U4,3014963,DEPOSITO SIX KAMIN,,Comercio al por menor de cerveza,0 a 5 personas,AVENIDA,RINCON DE LAS PALMAS,137,,RINCON DE LAS PALMAS,66368,"CIUDAD SANTA CATARINA, Santa Catarina, NUEVO LEÓN   ",,,,Fijo,-100.4634969,25.70202508,,,,1191,16,461212,,46,461,4612,46121,,COLONIA,2014-12,190480001,CIUDAD SANTA CATARINA, Santa Catarina, NUEVO LEÓN   
19046462112000521010000000U1,3026863,DEPOSITO SIX ROMANO,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,FEDERICO GONZALEZ GARZA,100,0,PEDREGAL DE SANTO DOMINGO,66444,"SAN NICOLÁS DE LOS GARZA, San Nicolás de los Garza, NUEVO LEÓN   ",,,,Fijo,-100.2643544,25.73442989,,,,1055,15,461212,,46,461,4612,46121,,COLONIA,2010-07,190460001,SAN NICOLÁS DE LOS GARZA, San Nicolás de los Garza, NUEVO LEÓN   
19046461212003921000000000U9,7563300,DEPOSITO SIX SIN NOMBRE,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,HUIZACHE,,,ARBOLEDAS DE SANTO DOMINGO,66448,"SAN NICOLÁS DE LOS GARZA, San Nicolás de los Garza, NUEVO LEÓN   ",,,,Fijo,-100.2535022,25.7480167,,,,152A,29,461212,,46,461,4612,46121,,COLONIA,2019-11,190460001,SAN NICOLÁS DE LOS GARZA, San Nicolás de los Garza, NUEVO LEÓN   
19021461212002971000000000U8,7334615,DEPOSITO SIX TKT,,Comercio al por menor de cerveza,0 a 5 personas,AVENIDA,PASEO DE LA AMISTAD,604,602,FRACC SHALOM,66050,"CIUDAD GENERAL ESCOBEDO, General Escobedo, NUEVO LEÓN   ",,,,Fijo,-100.313668,25.80133404,,,,429,46,461212,,46,461,4612,46121,,COLONIA,2019-11,190210001,CIUDAD GENERAL ESCOBEDO, General Escobedo, NUEVO LEÓN   
19026461110001741010000000U1,2930839,DEPOSITO SIX Y ABARROTES RINCON,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,RINCON DE LA TIERRA,7724,,RINCON DE GUADALUPE,67193,"GUADALUPE, Guadalupe, NUEVO LEÓN   ",8183930942,,,Fijo,-100.1854037,25.65489883,,,,2031,9,461212,,46,461,4612,46121,,COLONIA,2010-07,190260001,GUADALUPE, Guadalupe, NUEVO LEÓN   
19031461212002061000000000U7,3003575,DEPOSITO SIX YAQUI,,Comercio al por menor de cerveza,0 a 5 personas,AVENIDA,AVENIDA DE LOS MAYAS,600,,BALCONES DE ZIRANDARO,67277,"CIUDAD BENITO JUÁREZ, Juárez, NUEVO LEÓN   ",8186859152,,,Fijo,-100.1342416,25.6475513,,,,637,23,461212,,46,461,4612,46121,,FRACCIONAMIENTO,2014-12,190310001,CIUDAD BENITO JUÁREZ, Juárez, NUEVO LEÓN   
19039461110017721010000000U8,3041982,DEPOSITO SOLY,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,CANAL MEDULAR,,,BARRIO ACERO,64102,"MONTERREY, Monterrey, NUEVO LEÓN   ",,,,Fijo,-100.3932964,25.77884117,,,,4407,1,461212,,46,461,4612,46121,,COLONIA,2010-07,190390001,MONTERREY, Monterrey, NUEVO LEÓN   
19039461212004771000000000U2,2929684,DEPOSITO SONY,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,MANUEL MARIA LOMBARDINI,2405,,BENITO JUAREZ,64420,"MONTERREY, Monterrey, NUEVO LEÓN   ",8184787324,,,Fijo,-100.3328528,25.69893692,,,,917,29,461212,,46,461,4612,46121,,COLONIA,2010-07,190390001,MONTERREY, Monterrey, NUEVO LEÓN   
19026461212006481000000000U3,7656774,DEPOSITO SOTELO,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,CUAUHTEMOC,431,,CENTRO,67100,"GUADALUPE, Guadalupe, NUEVO LEÓN   ",,,,Fijo,-100.2653301,25.67212754,,,,1404,24,461212,,46,461,4612,46121,,COLONIA,2019-11,190260001,GUADALUPE, Guadalupe, NUEVO LEÓN   
19026461212002161000000000U5,2916903,DEPOSITO STOP,,Comercio al por menor de cerveza,0 a 5 personas,AVENIDA,GENERAL LAZARO CARDENAS,2626,,ADOLFO RUIZ CORTINES,67170,"GUADALUPE, Guadalupe, NUEVO LEÓN   ",8119296486,,,Fijo,-100.2334749,25.66610776,,,,1546,11,461212,,46,461,4612,46121,,COLONIA,2010-07,190260001,GUADALUPE, Guadalupe, NUEVO LEÓN   
19031461212002331000000000U4,3018092,DEPOSITO STOP,,Comercio al por menor de cerveza,0 a 5 personas,AVENIDA,SAN ISIDRO,636,,ARCADIA,67286,"JARDINES DE LA SILLA (JARDINES), Juárez, NUEVO LEÓN   ",,,,Fijo,-100.175514,25.61696867,,,,656,30,461212,,46,461,4612,46121,,COLONIA,2014-12,190310045,JARDINES DE LA SILLA (JARDINES), Juárez, NUEVO LEÓN   
19031461212003521000000000U9,7662901,DEPOSITO STOP,,Comercio al por menor de cerveza,0 a 5 personas,AVENIDA,CAMINO A LAS ESPINAS,,,SANTA MONICA,67286,"JARDINES DE LA SILLA (JARDINES), Juárez, NUEVO LEÓN   ",,,,Fijo,-100.1734884,25.61766728,,,,656,28,461212,,46,461,4612,46121,,COLONIA,2019-11,190310045,JARDINES DE LA SILLA (JARDINES), Juárez, NUEVO LEÓN   
19045461212000441000000000U3,2940531,DEPÓSITO SUB AGENCIA SALINAS,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,FRANCISCO I. MADERO,,,CENTRO,65500,"SALINAS VICTORIA, Salinas Victoria, NUEVO LEÓN   ",,,,Fijo,-100.2890249,25.96337186,,,,204,21,461212,,46,461,4612,46121,,COLONIA,2014-12,190450001,SALINAS VICTORIA, Salinas Victoria, NUEVO LEÓN   
19026461212006061000000000U3,7679828,DEPOSITO SULY,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,COLONIAL LOS EBANOS,,,COLONIAL SAN MIGUEL,67114,"GUADALUPE, Guadalupe, NUEVO LEÓN   ",8180786884,,,Fijo,-100.1860521,25.71182395,,,,1029,5,461212,,46,461,4612,46121,,COLONIA,2019-11,190260001,GUADALUPE, Guadalupe, NUEVO LEÓN   
19018461212003131000000000U4,8269111,DEPOSITO SUPER LIGHT,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,FRAY SERVANDO TERESA DE MIER,127,,SOBREVILLA,66000,"GARCÍA, García, NUEVO LEÓN   ",,,,Fijo,-100.5991365,25.79589978,,,,279,17,461212,,46,461,4612,46121,,COLONIA,2019-11,190180001,GARCÍA, García, NUEVO LEÓN   
19046461212004051000000000U4,7658211,DEPOSITO SUPER MUÑECO,,Comercio al por menor de cerveza,0 a 5 personas,AVENIDA,UNION,0,0,LA TALAVERNA CROC,66473,"SAN NICOLÁS DE LOS GARZA, San Nicolás de los Garza, NUEVO LEÓN   ",,,,Fijo,-100.2241081,25.71536729,,,,1375,9,461212,,46,461,4612,46121,,COLONIA,2019-11,190460001,SAN NICOLÁS DE LOS GARZA, San Nicolás de los Garza, NUEVO LEÓN   
19045461212000301000000000U9,2925824,DEPOSITO SUPER OXXY,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,SEGUNDA AVENIDA,302,0,SATELITE DEL NORTE,65500,"CIUDAD SATÉLITE DEL NORTE, Salinas Victoria, NUEVO LEÓN   ",,,,Fijo,-100.2662303,25.91420519,,,,399,14,461212,,46,461,4612,46121,,COLONIA,2010-07,190450241,CIUDAD SATÉLITE DEL NORTE, Salinas Victoria, NUEVO LEÓN   
19037461212000041000000000U8,2924182,DEPOSITO SUPER SIX MINA 1,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,CARRETERA A MONCLOVA,,,LA PLAZITA,65100,"MINA, Mina, NUEVO LEÓN   ",,,,Fijo,-100.5233647,26.0016828,,,,397,17,461212,,46,461,4612,46121,,COLONIA,2010-07,190370001,MINA, Mina, NUEVO LEÓN   
19026461212001011000000000U3,2929949,DEPOSITO SUPER SPEED,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,5 DE MAYO,832,0,CENTRO,67000,"GUADALUPE, Guadalupe, NUEVO LEÓN   ",81847778276,,,Fijo,-100.248724,25.67624366,,,,317,24,461212,,46,461,4612,46121,,COLONIA,2010-07,190260001,GUADALUPE, Guadalupe, NUEVO LEÓN   
19039461110080961000000000U2,8279685,DEPOSITO SUPER VERDE,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,JOSE MARIA VIGIL,,,RES VIDRIERA,64520,"MONTERREY, Monterrey, NUEVO LEÓN   ",8115433433,,,Fijo,-100.3017972,25.70803844,,,,828,30,461212,,46,461,4612,46121,,COLONIA,2019-11,190390001,MONTERREY, Monterrey, NUEVO LEÓN   
19032461212000041000000000U9,3010022,DEPOSITO SUPERIOR,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,CALLE A VILLALDAMA,,,CENTRO,65070,"LAMPAZOS DE NARANJO, Lampazos de Naranjo, NUEVO LEÓN   ",,,,Fijo,-100.5080252,27.01947733,,,,456,22,461212,,46,461,4612,46121,,COLONIA,2010-07,190320001,LAMPAZOS DE NARANJO, Lampazos de Naranjo, NUEVO LEÓN   
19006461212004291000000000U0,7350928,DEPOSITO TADEO,,Comercio al por menor de cerveza,0 a 5 personas,AVENIDA,SANTO DOMINGO,901,0,EJIDO DEL MEZQUITAL,66000,"CIUDAD APODACA, Apodaca, NUEVO LEÓN   ",,,,Fijo,-100.2469803,25.75793415,,,,1365,18,461212,,46,461,4612,46121,,COLONIA,2019-11,190060001,CIUDAD APODACA, Apodaca, NUEVO LEÓN   
19039461212009641000000000U2,8844471,DEPOSITO TADEO,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,PRIVADA INDEPENDENCIA,,,MODERNA,64530,"MONTERREY, Monterrey, NUEVO LEÓN   ",,,,Fijo,-100.2803226,25.70050802,,,,1099,28,461212,,46,461,4612,46121,,COLONIA,2019-11,190390001,MONTERREY, Monterrey, NUEVO LEÓN   
